
100 1.9e-05
200 7.2e-05
300 0.000158
400 0.000279
500 0.000428
600 0.00064
700 0.000844
800 0.001092
900 0.001378
1000 0.001695
1100 0.002062
1200 0.002481
1300 0.002892
1400 0.003349
1500 0.00383
1600 0.004398
1700 0.004963
1800 0.005549
1900 0.006153
2000 0.006813
2100 0.007557
2200 0.008276
2300 0.009067
2400 0.009959
2500 0.010687
2600 0.011591
2700 0.012536
2800 0.013416
2900 0.014409
3000 0.015384
3100 0.016521
3200 0.017494
3300 0.01866
3400 0.019725
3500 0.020993
3600 0.022201
3700 0.023416
3800 0.024658
3900 0.026001
4000 0.027363
4100 0.028743
4200 0.030151
4300 0.031482
4400 0.03298
4500 0.034526
4600 0.036204
4700 0.037686
4800 0.039446
4900 0.041009
5000 0.042764
5100 0.044425
5200 0.046138
5300 0.047817
5400 0.049596
5500 0.051478
5600 0.053388
5700 0.055513
5800 0.057316
5900 0.059195
6000 0.061284
6100 0.083271
6200 0.084575
6300 0.086137
6400 0.079799
6500 0.087589
6600 0.086764
6700 0.092077
6800 0.082651
6900 0.096977
7000 0.083406
7100 0.099087
7200 0.104173
7300 0.109949
7400 0.108731
7500 0.095709
7600 0.098093
7700 0.119959
7800 0.119016
7900 0.1222
8000 0.127637
8100 0.127996
8200 0.130224
8300 0.129933
8400 0.130974
8500 0.138835
8600 0.141566
8700 0.137752
8800 0.131784
8900 0.134486
9000 0.158513
9100 0.140608
9200 0.159377
9300 0.166138
9400 0.166616
9500 0.168723
9600 0.156554
9700 0.159733
9800 0.18244
9900 0.182739
10000 0.185233
10100 0.174188
10200 0.176692
10300 0.180019
10400 0.218357
10500 0.208098
10600 0.190792
10700 0.194743
10800 0.19811
10900 0.202313
11000 0.206145
11100 0.209919
11200 0.213508
11300 0.239489
11400 0.242977
11500 0.231904
11600 0.246074
11700 0.240519
11800 0.239249
11900 0.242831
12000 0.246623
12100 0.250468
12200 0.252818
12300 0.284694
12400 0.268238
12500 0.28414
12600 0.301598
12700 0.273926
12800 0.278625
12900 0.281893
13000 0.304882
13100 0.292262
13200 0.296738
13300 0.300424
13400 0.305996
13500 0.309794
13600 0.314086
13700 0.318346
13800 0.356666
13900 0.360167
14000 0.332427
14100 0.337504
14200 0.350833
14300 0.380629
14400 0.352332
14500 0.391092
14600 0.385748
14700 0.36735
14800 0.405703
14900 0.377838
15000 0.38587
15100 0.388769
15200 0.420038
15300 0.397965
15400 0.402508
15500 0.408496
15600 0.412592
15700 0.41782
15800 0.456316
15900 0.428363
16000 0.437965
16100 0.471926
16200 0.477876
16300 0.483215
16400 0.455925
16500 0.460968
16600 0.492108
16700 0.472454
16800 0.51254
16900 0.483945
17000 0.499146
17100 0.530677
17200 0.536667
17300 0.507042
17400 0.544218
17500 0.554278
17600 0.560151
17700 0.531199
17800 0.572452
17900 0.576383
18000 0.548524
18100 0.586613
18200 0.594593
18300 0.587557
18400 0.609063
18500 0.609913
18600 0.617479
18700 0.625384
18800 0.598381
18900 0.640449
19000 0.63646
19100 0.649814
19200 0.659387
19300 0.646416
19400 0.672601
19500 0.643853
19600 0.650517
19700 0.671861
19800 0.695573
19900 0.670376
20000 0.685756
20100 0.720077
20200 0.72661
20300 0.697803
20400 0.7046
20500 0.711465
20600 0.753998
20700 0.75848
20800 0.73283
20900 0.775317
21000 0.746761
21100 0.787967
21200 0.797065
21300 0.768135
21400 0.797444
21500 0.784724
21600 0.792347
21700 0.799256
21800 0.806059
21900 0.844806
22000 0.851829
22100 0.82706
22200 0.866285
22300 0.87568
22400 0.885355
22500 0.914975
22600 0.898741
22700 0.904686
22800 0.913044
22900 0.920601
23000 0.931106
23100 0.934843
23200 0.947004
23300 0.953476
23400 0.962791
23500 0.973105
23600 0.963877
23700 0.985353
23800 0.99443
23900 1.00105
24000 1.01032
24100 1.01837
24200 1.0415
24300 1.03255
24400 1.04307
24500 1.05075
24600 1.02461
24700 1.03441
24800 1.04124
24900 1.08087
25000 1.08955
25100 1.09779
25200 1.10107
25300 1.08354
25400 1.12588
25500 1.13417
25600 1.12939
25700 1.11862
25800 1.13082
25900 1.14562
26000 1.15645
26100 1.17082
26200 1.17768
26300 1.18955
26400 1.19215
26500 1.20647
26600 1.22905
26700 1.22039
26800 1.22411
26900 1.24266
27000 1.24773
27100 1.2611
27200 1.26287
27300 1.26872
27400 1.27667
27500 1.28753
27600 1.29528
27700 1.30499
27800 1.31169
27900 1.32149
28000 1.33023
28100 1.34
28200 1.34892
28300 1.35855
28400 1.36819
28500 1.3781
28600 1.38837
28700 1.39953
28800 1.40718
28900 1.41673
29000 1.42658
29100 1.43647
29200 1.44609
29300 1.45714
29400 1.46687
29500 1.47612
29600 1.48614
29700 1.49688
29800 1.5063
29900 1.51716
30000 1.52705
