
100 1.8e-05
200 5.9e-05
300 0.000119
400 0.0002
500 0.0003
600 0.000498
700 0.000566
800 0.000729
900 0.000933
1000 0.001155
1100 0.001366
1200 0.001617
1300 0.001888
1400 0.002178
1500 0.002489
1600 0.002899
1700 0.003222
1800 0.003613
1900 0.004037
2000 0.004471
2100 0.004948
2200 0.005465
2300 0.006058
2400 0.006657
2500 0.007251
2600 0.00786
2700 0.008554
2800 0.009292
2900 0.010073
3000 0.010921
3100 0.01175
3200 0.012642
3300 0.01362
3400 0.014597
3500 0.015616
3600 0.016672
3700 0.017703
3800 0.018782
3900 0.020008
4000 0.021169
4100 0.02248
4200 0.023665
4300 0.025362
4400 0.026304
4500 0.027804
4600 0.029326
4700 0.030809
4800 0.03241
4900 0.033952
5000 0.035761
5100 0.037229
5200 0.038895
5300 0.040637
5400 0.042647
5500 0.044566
5600 0.046488
5700 0.048419
5800 0.050436
5900 0.052538
6000 0.054093
6100 0.069057
6200 0.076828
6300 0.060682
6400 0.078502
6500 0.081108
6600 0.087972
6700 0.086069
6800 0.082921
6900 0.087947
7000 0.093038
7100 0.095587
7200 0.098652
7300 0.098375
7400 0.104042
7500 0.106767
7600 0.109664
7700 0.116733
7800 0.104854
7900 0.102453
8000 0.105351
8100 0.108748
8200 0.118675
8300 0.115001
8400 0.11809
8500 0.137938
8600 0.140165
8700 0.127846
8800 0.135306
8900 0.133764
9000 0.153346
9100 0.156727
9200 0.144161
9300 0.167895
9400 0.167429
9500 0.170992
9600 0.163972
9700 0.161415
9800 0.178361
9900 0.18474
10000 0.186282
10100 0.192499
10200 0.181153
10300 0.184862
10400 0.224505
10500 0.22683
10600 0.200404
10700 0.201439
10800 0.23413
10900 0.234348
11000 0.213951
11100 0.252004
11200 0.235818
11300 0.261275
11400 0.263444
11500 0.235619
11600 0.272743
11700 0.275654
11800 0.281143
11900 0.286489
12000 0.290874
12100 0.262542
12200 0.301086
12300 0.306841
12400 0.277521
12500 0.317116
12600 0.321624
12700 0.322963
12800 0.333321
12900 0.339035
13000 0.330498
13100 0.314184
13200 0.354155
13300 0.359365
13400 0.343907
13500 0.336045
13600 0.342428
13700 0.344336
13800 0.350514
13900 0.355829
14000 0.364029
14100 0.369542
14200 0.375096
14300 0.379857
14400 0.39698
14500 0.410406
14600 0.416368
14700 0.415943
14800 0.421546
14900 0.412919
15000 0.416551
15100 0.443945
15200 0.451197
15300 0.45325
15400 0.453267
15500 0.460228
15600 0.453778
15700 0.476594
15800 0.484523
15900 0.480424
16000 0.496925
16100 0.501077
16200 0.505909
16300 0.511571
16400 0.521497
16500 0.526772
16600 0.532417
16700 0.536141
16800 0.532897
16900 0.552639
17000 0.558047
17100 0.572793
17200 0.576959
17300 0.584437
17400 0.586903
17500 0.591325
17600 0.602956
17700 0.600719
17800 0.599362
17900 0.611081
18000 0.633714
18100 0.634601
18200 0.642419
18300 0.648737
18400 0.646018
18500 0.662949
18600 0.673712
18700 0.668493
18800 0.68307
18900 0.684223
19000 0.687415
19100 0.710149
19200 0.705186
19300 0.715272
19400 0.740354
19500 0.730426
19600 0.747101
19700 0.760655
19800 0.755189
19900 0.774043
20000 0.78307
20100 0.7754
20200 0.783379
20300 0.793883
20400 0.814482
20500 0.828648
20600 0.825946
20700 0.855182
20800 0.841323
20900 0.857858
21000 0.857228
21100 0.863609
21200 0.872372
21300 0.886989
21400 0.888715
21500 0.89915
21600 0.924161
21700 0.928817
21800 0.934406
21900 0.939558
22000 0.959628
22100 0.944118
22200 0.971837
22300 0.977964
22400 0.989882
22500 0.986843
22600 1.00821
22700 1.00347
22800 1.05913
22900 1.02799
23000 1.04293
23100 1.04334
23200 1.06678
23300 1.07486
23400 1.07729
23500 1.10169
23600 1.09184
23700 1.11166
23800 1.11546
23900 1.12676
24000 1.1489
24100 1.15079
24200 1.14838
24300 1.17201
24400 1.16565
24500 1.19446
24600 1.19145
24700 1.20372
24800 1.22378
24900 1.24307
25000 1.23573
25100 1.24307
25200 1.26018
25300 1.25939
25400 1.27587
25500 1.28105
25600 1.3057
25700 1.31548
25800 1.3098
25900 1.33448
26000 1.34984
26100 1.33439
26200 1.35027
26300 1.37664
26400 1.37542
26500 1.38176
26600 1.3988
26700 1.42313
26800 1.4276
26900 1.43515
27000 1.43312
27100 1.4511
27200 1.47156
27300 1.47707
27400 1.50548
27500 1.53309
27600 1.51175
27700 1.53231
27800 1.52597
27900 1.54596
28000 1.57053
28100 1.57431
28200 1.58775
28300 1.59353
28400 1.60032
28500 1.61039
28600 1.65205
28700 1.63003
28800 1.6563
28900 1.6652
29000 1.66429
29100 1.6885
29200 1.6996
29300 1.70656
29400 1.7511
29500 1.74164
29600 1.74541
29700 1.7492
29800 1.77673
29900 1.78091
30000 1.79235
